[[2885, 797, 2024, 3220, 2270, 1122], [1154, 3365, 1882, 642, 1950, 2993]]
[[2868, 1033, 2024, 3126, 2285, 1123], [1096, 3498, 1882, 649, 1990, 2993]]
[[2867, 1131, 2025, 3068, 2288, 1119], [1084, 3522, 1885, 658, 2000, 2989]]
[[2857, 1091, 2026, 3116, 2293, 1119], [1131, 3474, 1886, 649, 1983, 2975]]
[[2862, 933, 2026, 3186, 2286, 1107], [1199, 3312, 1886, 664, 1939, 2967]]
[[2863, 781, 2026, 3236, 2280, 1100], [1239, 3135, 1886, 732, 1903, 2966]]
[[2863, 733, 2026, 3251, 2278, 1100], [1261, 3062, 1886, 757, 1879, 2966]]
[[2863, 733, 2026, 3254, 2275, 1101], [1256, 3077, 1883, 723, 1868, 2965]]
[[2937, 733, 2026, 3269, 2242, 1109], [1174, 3107, 1883, 678, 1896, 2962]]
[[3118, 733, 2026, 3274, 2166, 1113], [1022, 3110, 1883, 658, 1964, 2959]]
[[3271, 733, 2026, 3277, 2111, 1114], [867, 3110, 1883, 655, 2034, 2960]]
[[3344, 733, 2026, 3276, 2088, 1114], [796, 3110, 1883, 661, 2064, 2963]]
[[3326, 733, 2026, 3272, 2097, 1113], [832, 3110, 1883, 664, 2049, 2964]]
[[3230, 733, 2026, 3272, 2132, 1111], [941, 3110, 1883, 669, 2003, 2965]]
[[3092, 733, 2026, 3272, 2180, 1110], [1087, 3110, 1883, 680, 1939, 2967]]
[[2944, 733, 2026, 3269, 2237, 1109], [1235, 3110, 1883, 696, 1871, 2970]]
[[2825, 733, 2026, 3264, 2294, 1105], [1331, 3110, 1883, 714, 1820, 2977]]
[[2814, 733, 2026, 3264, 2298, 1105], [1325, 3110, 1883, 710, 1817, 2978]]
[[2912, 733, 2026, 3272, 2250, 1110], [1215, 3110, 1883, 688, 1868, 2972]]
[[3090, 733, 2026, 3270, 2175, 1110], [1052, 3110, 1883, 680, 1942, 2972]]
[[3251, 733, 2026, 3269, 2117, 1111], [906, 3110, 1883, 674, 2001, 2973]]
[[3364, 733, 2026, 3268, 2079, 1112], [791, 3110, 1883, 676, 2047, 2973]]
[[3398, 733, 2026, 3261, 2072, 1112], [770, 3110, 1883, 688, 2053, 2976]]
[[3290, 733, 2026, 3261, 2109, 1110], [905, 3110, 1883, 686, 1996, 2977]]
[[3107, 733, 2026, 3256, 2184, 1105], [1096, 3110, 1883, 700, 1910, 2978]]
[[2953, 733, 2026, 3245, 2244, 1100], [1203, 3110, 1883, 713, 1860, 2979]]
[[2938, 735, 2025, 3242, 2250, 1103], [1186, 3113, 1882, 703, 1864, 2984]]
[[2943, 773, 2024, 3239, 2251, 1112], [1162, 3204, 1882, 674, 1888, 2987]]
[[2938, 913, 2024, 3209, 2260, 1126], [1156, 3344, 1882, 647, 1908, 2991]]
[[2914, 1094, 2024, 3139, 2284, 1127], [1156, 3461, 1882, 644, 1932, 2997]]
[[2894, 1190, 2024, 3091, 2299, 1127], [1156, 3504, 1883, 648, 1943, 3000]]
[[2897, 1183, 2026, 3119, 2298, 1124], [1152, 3488, 1885, 657, 1949, 2992]]
[[2913, 1078, 2026, 3160, 2281, 1117], [1152, 3397, 1885, 649, 1938, 2977]]
[[2918, 907, 2026, 3224, 2272, 1108], [1158, 3269, 1885, 653, 1924, 2957]]
[[2923, 751, 2026, 3271, 2260, 1105], [1160, 3138, 1885, 667, 1920, 2937]]
[[2927, 658, 2026, 3284, 2243, 1106], [1166, 3045, 1885, 696, 1916, 2933]]
[[2927, 653, 2026, 3285, 2242, 1106], [1167, 3043, 1883, 688, 1909, 2938]]
[[2926, 666, 2024, 3280, 2246, 1114], [1167, 3102, 1882, 658, 1908, 2947]]
[[2922, 743, 2024, 3272, 2252, 1122], [1167, 3233, 1882, 613, 1909, 2955]]
[[2867, 804, 2024, 3246, 2278, 1118], [1201, 3328, 1882, 608, 1902, 2976]]
[[2840, 802, 2025, 3265, 2291, 1121], [1187, 3336, 1883, 593, 1898, 2967]]
